
# McMurdo Dry Valleys LTER - www.mcmlter.org
# 
#########################################################################################
# MCM LTER data may be used freely with the following restrictions:
# -The Principal Investigator be sent a notice stating reasons for 
# 	acquiring any data and a description of the publication intentions.
# -The Principal Investigator of the data set be sent a copy of any
# 	report or manuscript prior to submission and be adequately cited
# 	in any resultant publications.
# -A copy of any resultant publications should be sent to the MCM LTER data
# 	manager and PI.
# -The end-user follow the guidelines set forth in the LTER Network Data Access Policy, 
#	Data Access Requirements, and General Data Use Agreement found at:
# 	http://www.mcmlter.org/data_guidelines.htm
#########################################################################################
# 
# DESCRIPTION OF COLUMN HEADERS:
# 
# All meteorological stations contain the following column headers:
# METLOCID		Met Station ID - see www.mcmlter.org/data/meteorology/locations/metlocs.html for more info
# DATE_TIME		Date and 24 Hour Time
# 
# The remaining columns depend on the parameters measured at the station and will have a statistic,
# 	followed by and underscore, followed by the parameter:
# 
# Statistics:
# MEAN		Daily/Monthly Mean
# STDDEV	Daily/Monthly Standard Deviation
# MIN		Minimum Daily/Monthly Value
# MAX		Maximum Daily/Monthly Value
# N		Number of Observations (N_COMMENTS = the number of comments. If > 0 refer to original 15-minute data)
# 
# Query Executed: 2015-11-11 19:14:20.0
# 
# METADATA URLs (copy and paste these links into your web browser):
# 
# Beacon Valley Station General Metadata: 
# http://mcm.lternet.edu/content/beacon-valley-meteorological-station-measurements
# Units and Column Descriptions for BENM_AIRT:
# http://mcm.lternet.edu/content/BENMAIRT
# 

METLOCID,DATE_TIME,AVG_AIRT3M,STD_AIRT3M,MIN_AIRT3M,MAX_AIRT3M,N_AIRT3M
BENM,04/25/2007,-21.299063,1.714333,-23.57,-18.08,96
BENM,04/26/2007,-19.025938,1.771183,-22.43,-15.69,96
BENM,04/27/2007,-26.118646,3.580332,-31.67,-18.41,96
BENM,04/28/2007,-32.002188,.849756,-33.6,-29.7,96
BENM,04/29/2007,-31.155313,1.055244,-33.58,-28.42,96
BENM,04/30/2007,-25.401667,7.247734,-34.62,-15.69,96
BENM,05/01/2007,-15.743229,1.731436,-20.94,-13.41,96
BENM,05/02/2007,-25.113438,1.619134,-29.31,-21.53,96
BENM,05/03/2007,-27.327083,2.933979,-30.57,-16.85,96
BENM,05/04/2007,-15.280625,1.516427,-17.97,-12.45,96
BENM,05/05/2007,-14.038958,1.220443,-15.65,-11.94,96
BENM,05/06/2007,-19.556667,3.32482,-24.28,-14.62,96
BENM,05/07/2007,-24.79875,1.323058,-27.23,-21.76,96
BENM,05/08/2007,-23.868854,3.616486,-27.56,-15.95,96
BENM,05/09/2007,-22.469063,2.909107,-27.14,-18.17,96
BENM,05/10/2007,-25.415417,1.953213,-27.76,-20.94,96
BENM,05/11/2007,-16.592292,3.388147,-25.57,-12.96,96
BENM,05/12/2007,-22.101875,1.771954,-25.42,-16.77,96
BENM,05/13/2007,-27.798854,3.395128,-33.53,-23.01,96
BENM,05/14/2007,-34.866146,.975315,-36.27,-31.93,96
BENM,05/15/2007,-35.804688,.533096,-36.89,-34.29,96
BENM,05/16/2007,-37.367396,1.307495,-39.66,-34.39,96
BENM,05/17/2007,-37.910208,.816813,-39.52,-35.74,96
BENM,05/18/2007,-35.951979,1.127115,-38.14,-32.51,96
BENM,05/19/2007,-37.643646,.963938,-39.4,-35.36,96
BENM,05/20/2007,-37.327813,1.099638,-39.83,-34.63,96
BENM,05/21/2007,-30.292708,3.834983,-36.24,-24.33,96
BENM,05/22/2007,-22.9275,1.039423,-25.23,-20.26,96
BENM,05/23/2007,-19.270313,2.744387,-24.56,-15.48,96
BENM,05/24/2007,-16.545833,1.561529,-19.77,-13.45,96
BENM,05/25/2007,-16.61125,2.278683,-21.12,-12.54,96
BENM,05/26/2007,-14.140208,2.721716,-19.94,-10.01,96
BENM,05/27/2007,-21.6175,1.078603,-24.6,-18.84,96
BENM,05/28/2007,-20.8925,1.609326,-24.67,-16.46,96
BENM,05/29/2007,-24.999167,1.583814,-28.63,-22.13,96
BENM,05/30/2007,-19.682708,4.094371,-25.81,-14.48,96
BENM,05/31/2007,-17.187604,1.842358,-20.55,-13.84,96
BENM,06/01/2007,-13.162604,1.777948,-18.49,-10.76,96
BENM,06/02/2007,-24.227813,2.981593,-28.77,-17.28,96
BENM,06/03/2007,-26.67875,2.053034,-30.09,-23.54,96
BENM,06/04/2007,-27.001563,1.234061,-29.39,-23.08,96
BENM,06/05/2007,-21.930625,1.75445,-25.99,-19.29,96
BENM,06/06/2007,-20.291042,1.979139,-23.25,-16.8,96
BENM,06/07/2007,-16.456354,2.248315,-20.08,-13.32,96
BENM,06/08/2007,-15.027396,1.262373,-17.19,-12.89,96
BENM,06/09/2007,-19.154479,2.723447,-25.12,-13.09,96
BENM,06/10/2007,-26.31125,4.967179,-33.06,-18.19,96
BENM,06/11/2007,-21.466771,3.007181,-26.35,-16.42,96
BENM,06/12/2007,-29.07875,1.715041,-31.91,-24.6,96
BENM,06/13/2007,-27.181458,.903621,-29.51,-24.85,96
BENM,06/14/2007,-26.870417,1.545837,-29.44,-24.12,96
BENM,06/15/2007,-31.258229,.843954,-32.83,-28.83,96
BENM,06/16/2007,-32.553438,.880803,-33.85,-29.98,96
BENM,06/17/2007,-30.756667,1.520115,-33.71,-27.42,96
BENM,06/18/2007,-23.240104,2.852711,-31.52,-18.9,96
BENM,06/19/2007,-30.369375,1.995885,-34.58,-24.26,96
BENM,06/20/2007,-22.703854,1.847815,-29.8,-18.77,96
BENM,06/21/2007,-23.322813,4.760832,-31.35,-16.77,96
BENM,06/22/2007,-20.032708,1.344294,-22.81,-16.84,96
BENM,06/23/2007,-24.624063,1.956693,-27.08,-20.85,96
BENM,06/24/2007,-30.629167,2.947204,-36.07,-26.54,96
BENM,06/25/2007,-33.188958,2.620619,-37.01,-26.69,96
BENM,06/26/2007,-25.614792,2.540681,-29.4,-20.32,96
BENM,06/27/2007,-27.878125,2.139389,-32.16,-24.75,96
BENM,06/28/2007,-31.896667,1.660796,-37.55,-29.16,96
BENM,06/29/2007,-39.60375,1.433377,-41.89,-35.94,96
BENM,06/30/2007,-39.361354,2.447951,-43.37,-33.31,96
BENM,07/01/2007,-35.872188,1.299253,-39,-32.01,96
BENM,07/02/2007,-31.771979,2.301551,-36.08,-26.87,96
BENM,07/03/2007,-28.943542,3.572915,-34.49,-20.49,96
BENM,07/04/2007,-23.950625,1.946443,-28.04,-20.48,96
BENM,07/05/2007,-24.796146,3.089487,-30.55,-20.39,96
BENM,07/06/2007,-24.318438,1.911511,-29.09,-20.45,96
BENM,07/07/2007,-31.727708,1.475155,-34.93,-27.82,96
BENM,07/08/2007,-31.030729,3.274661,-35.08,-25.29,96
BENM,07/09/2007,-32.029688,2.577934,-36.6,-27,96
BENM,07/10/2007,-33.507188,2.182739,-38.26,-29.35,96
BENM,07/11/2007,-34.589479,1.255577,-36.66,-31.98,96
BENM,07/12/2007,-38.588125,1.218042,-41.04,-35.66,96
BENM,07/13/2007,-41.307083,.67771,-42.72,-39.41,96
BENM,07/14/2007,-37.051458,2.637931,-41.76,-32.8,96
BENM,07/15/2007,-26.190833,5.221178,-34.5,-16.24,96
BENM,07/16/2007,-18.592083,.94508,-20.81,-16.6,96
BENM,07/17/2007,-20.960313,2.273434,-25.82,-16.86,96
BENM,07/18/2007,-16.045104,1.578465,-18.78,-9.26,96
BENM,07/19/2007,-17.693542,3.404416,-23.73,-8.58,96
BENM,07/20/2007,-29.827813,3.223889,-33.54,-22.46,96
BENM,07/21/2007,-33.485833,1.360053,-36.81,-30.4,96
BENM,07/22/2007,-36.902708,2.746822,-40.49,-28.92,96
BENM,07/23/2007,-26.396667,1.329578,-29.28,-23.78,96
BENM,07/24/2007,-30.522188,1.809296,-33.02,-26.64,96
BENM,07/25/2007,-26.995313,4.051324,-31.7,-16.81,96
BENM,07/26/2007,-19.578125,2.208258,-25.05,-15.4,96
BENM,07/27/2007,-18.835938,3.348157,-25.42,-11.47,96
BENM,07/28/2007,-31.095208,3.372643,-35.91,-23.75,96
BENM,07/29/2007,-26.72625,4.142288,-35.41,-21.21,96
BENM,07/30/2007,-24.513438,.989996,-26.85,-21.88,96
BENM,07/31/2007,-21.697917,1.366103,-24.66,-18.58,96
BENM,08/01/2007,-23.848958,3.214415,-28.88,-15.99,96
BENM,08/02/2007,-22.738229,3.419406,-27.24,-16.33,96
BENM,08/03/2007,-11.560625,3.216156,-20.14,-6.64,96
BENM,08/04/2007,-26.816771,3.830898,-33.11,-16.54,96
BENM,08/05/2007,-25.825,2.580324,-29.48,-21.43,96
BENM,08/06/2007,-33.876875,1.289579,-35.77,-29.67,96
BENM,08/07/2007,-33.774271,1.094185,-35.81,-31.1,96
BENM,08/08/2007,-33.261771,.883655,-35.82,-31.17,96
BENM,08/09/2007,-37.419792,1.681127,-41.62,-34.26,96
BENM,08/10/2007,-40.898646,1.066879,-42.87,-38.06,96
BENM,08/11/2007,-32.729792,2.295164,-38.19,-29.24,96
BENM,08/12/2007,-35.851875,1.298824,-37.84,-32.63,96
BENM,08/13/2007,-36.82875,1.36664,-38.64,-33.5,96
BENM,08/14/2007,-30.322813,3.727115,-35.6,-23.43,96
BENM,08/15/2007,-24.740625,2.65393,-28.68,-20.04,96
BENM,08/16/2007,-32.476979,2.982294,-37.12,-28.26,96
BENM,08/17/2007,-36.931563,1.145159,-38.93,-33.72,96
BENM,08/18/2007,-31.567604,1.166823,-34.61,-29.54,96
BENM,08/19/2007,-29.266042,2.145642,-33.57,-26.2,96
BENM,08/20/2007,-31.927188,2.619845,-35.22,-23.99,96
BENM,08/21/2007,-25.235208,1.623491,-28.39,-22.79,96
BENM,08/22/2007,-24.044792,3.283575,-29.01,-19.04,96
BENM,08/23/2007,-21.841979,.897182,-23.52,-19.36,96
BENM,08/24/2007,-17.810729,1.117383,-19.42,-15.41,96
BENM,08/25/2007,-27.168021,3.455918,-32.61,-17.83,96
BENM,08/26/2007,-33.347708,.829976,-35.15,-31.42,96
BENM,08/27/2007,-31.314896,1.120671,-33.86,-28.87,96
BENM,08/28/2007,-31.168438,1.048888,-33.61,-28.49,96
BENM,08/29/2007,-33.219688,.917717,-35.65,-31.33,96
BENM,08/30/2007,-33.162292,2.123885,-36.65,-29.19,96
BENM,08/31/2007,-28.768438,1.087404,-31.57,-26.63,96
BENM,09/01/2007,-28.935521,1.119992,-31.14,-26.77,96
BENM,09/02/2007,-28.611354,.477504,-29.59,-26.91,96
BENM,09/03/2007,-27.236458,.79412,-29.43,-25.88,96
BENM,09/04/2007,-22.240729,1.815026,-26.49,-19.51,96
BENM,09/05/2007,-21.798021,.837317,-22.99,-19.76,96
BENM,09/06/2007,-24.140833,1.120342,-27.31,-22.17,96
BENM,09/07/2007,-29.673854,1.4462,-33.57,-26.76,96
BENM,09/08/2007,-31.860208,1.900659,-34.78,-27.67,96
BENM,09/09/2007,-33.558125,2.378961,-37.71,-29.32,96
BENM,09/10/2007,-31.892813,.982806,-33.99,-28.95,96
BENM,09/11/2007,-34.943542,1.419344,-37.58,-30.82,96
BENM,09/12/2007,-34.775729,1.495823,-37.02,-30.56,96
BENM,09/13/2007,-30.459271,4.406183,-37.74,-25.21,96
BENM,09/14/2007,-25.636667,1.772189,-28.83,-22.93,96
BENM,09/15/2007,-25.266667,2.350021,-29.44,-20.08,96
BENM,09/16/2007,-25.332083,2.144889,-30.69,-22.91,96
BENM,09/17/2007,-28.704583,1.414196,-31.71,-26.04,96
BENM,09/18/2007,-29.921042,1.874211,-34.56,-27.12,96
BENM,09/19/2007,-27.948333,5.14405,-34.46,-20.52,96
BENM,09/20/2007,-21.096458,2.28969,-26.34,-17.71,96
BENM,09/21/2007,-22.067604,2.539078,-25.75,-15.49,96
BENM,09/22/2007,-23.815521,2.923503,-29.76,-17.15,96
BENM,09/23/2007,-23.907917,4.632329,-31.41,-16.32,96
BENM,09/24/2007,-23.140729,4.500313,-30.41,-15.07,96
BENM,09/25/2007,-17.736875,3.384248,-24.87,-12.06,96
BENM,09/26/2007,-17.01375,3.878294,-26.59,-9.94,96
BENM,09/27/2007,-27.251354,2.326558,-30.97,-21.12,96
BENM,09/28/2007,-25.279896,4.288872,-31.98,-19.97,96
BENM,09/29/2007,-24.305938,.909365,-25.65,-22.23,96
BENM,09/30/2007,-23.152917,1.630333,-25.36,-20.32,96
BENM,10/01/2007,-21.445417,.924557,-23.56,-20.18,96
BENM,10/02/2007,-23.153229,1.571551,-26.27,-20.85,96
BENM,10/03/2007,-25.776667,3.009813,-30.06,-19.71,96
BENM,10/04/2007,-23.328854,5.163449,-30.24,-15.58,96
BENM,10/05/2007,-16.822396,2.338073,-23.19,-12.88,96
BENM,10/06/2007,-17.904479,1.799901,-21.98,-14.94,96
BENM,10/07/2007,-21.403854,1.067824,-23.76,-19.01,96
BENM,10/08/2007,-29.145833,2.900921,-34.41,-23.79,96
BENM,10/09/2007,-34.585313,2.018206,-38.14,-31.64,96
BENM,10/10/2007,-32.07,4.722147,-38.5,-24.5,96
BENM,10/11/2007,-22.216458,1.111076,-24.98,-20.39,96
BENM,10/12/2007,-23.624375,2.376073,-28.37,-20.01,96
BENM,10/13/2007,-20.873438,2.958076,-24.9,-16.6,96
BENM,10/14/2007,-19.018333,1.174511,-23.43,-16.74,96
BENM,10/15/2007,-18.655417,1.441772,-22.3,-15.91,96
BENM,10/16/2007,-20.169167,2.016036,-23.33,-16.02,96
BENM,10/17/2007,-20.159896,3.39128,-25.44,-15.37,96
BENM,10/18/2007,-21.651875,1.35798,-24.31,-19.57,96
BENM,10/19/2007,-23.175104,3.307379,-28.86,-18.85,96
BENM,10/20/2007,-20.962917,3.209232,-27.11,-16.49,96
BENM,10/21/2007,-18.041146,1.420277,-20.91,-16.41,96
BENM,10/22/2007,-18.164792,1.135264,-20.6,-16.81,96
BENM,10/23/2007,-18.592396,1.730946,-23.05,-16.92,96
BENM,10/24/2007,-20.543021,1.350326,-23.07,-18.35,96
BENM,10/25/2007,-18.732813,2.322552,-22.04,-13.77,96
BENM,10/26/2007,-16.485417,4.2566,-21.78,-6.82,96
BENM,10/27/2007,-17.698958,3.202546,-22.92,-10.4,96
BENM,10/28/2007,-18.879896,3.276932,-24.43,-12.01,96
BENM,10/29/2007,-24.226458,2.791783,-28.87,-16.93,96
BENM,10/30/2007,-23.170208,4.268347,-29.51,-17.18,96
BENM,10/31/2007,-18.129063,4.084786,-25.34,-12.98,96
BENM,11/01/2007,-16.382604,2.985286,-22.11,-11.4,96
BENM,11/02/2007,-21.215208,2.110042,-25.08,-17.99,96
BENM,11/03/2007,-21.902292,1.448382,-25.01,-19.77,96
BENM,11/04/2007,-19.841979,2.036958,-23.12,-16.77,96
BENM,11/05/2007,-17.574792,1.678856,-21.31,-15.24,96
BENM,11/06/2007,-16.038646,1.075044,-17.99,-14.07,96
BENM,11/07/2007,-17.262604,.827393,-19.42,-15.4,96
BENM,11/08/2007,-10.074375,1.925758,-14.99,-7.73,96
BENM,11/09/2007,-12.396146,.496725,-13.6,-11.44,96
BENM,11/10/2007,-9.740938,2.034392,-12.91,-7.21,96
BENM,11/11/2007,-8.847083,1.766198,-11.18,-5.22,96
BENM,11/12/2007,-12.916354,1.546911,-15.78,-10.32,96
BENM,11/13/2007,-13.350313,1.856159,-15.87,-10.18,96
BENM,11/14/2007,-15.201667,.4536,-16.01,-14.4,96
BENM,11/15/2007,-14.706146,1.271565,-16.8,-11.31,96
BENM,11/16/2007,-13.688021,2.53221,-19.22,-9.89,96
BENM,11/17/2007,-14.304375,1.55856,-17.77,-12.05,96
BENM,11/18/2007,-15.223438,1.234419,-17.86,-13.78,96
BENM,11/19/2007,-13.704063,1.878616,-16.64,-11.51,96
BENM,11/20/2007,-11.541563,1.235994,-13.15,-9.14,96
BENM,11/21/2007,-12.514792,1.126007,-14.97,-10.75,96
BENM,11/22/2007,-12.480104,1.767304,-16.34,-10.12,96
BENM,11/23/2007,-9.619167,2.178994,-13.39,-6.56,96
BENM,11/24/2007,-9.030521,1.479148,-12.07,-6.48,96
BENM,11/25/2007,-10.662604,1.599867,-14.15,-8.07,96
BENM,11/26/2007,-10.244583,.870986,-11.75,-8.1,96
BENM,11/27/2007,-10.218333,1.057687,-12.45,-8.27,96
BENM,11/28/2007,-12.263542,1.124039,-14.95,-10.87,96
BENM,11/29/2007,-12.9925,.473395,-14.4,-12.06,96
BENM,11/30/2007,-11.311667,1.372744,-13.49,-9.3,96
BENM,12/01/2007,-11.919479,.519778,-13.11,-10.97,96
BENM,12/02/2007,-12.791979,.695027,-14.14,-10.93,96
BENM,12/03/2007,-13.669896,.766031,-15.48,-12.28,96
BENM,12/04/2007,-13.237188,1.314056,-16.34,-11.48,96
BENM,12/05/2007,-12.478958,.649992,-14.12,-11.22,96
BENM,12/06/2007,-12.596146,.552798,-14.13,-11.79,96
BENM,12/07/2007,-11.923646,1.417138,-14.3,-9.67,96
BENM,12/08/2007,-10.876771,1.225635,-12.89,-8.42,96
BENM,12/09/2007,-9.386979,1.202249,-11.24,-7.06,96
BENM,12/10/2007,-10.088542,1.031124,-12.36,-8.41,96
BENM,12/11/2007,-10.526875,.936324,-12.03,-8.73,96
BENM,12/12/2007,-7.994271,2.291392,-11.31,-5.09,96
BENM,12/13/2007,-5.928125,.879233,-7.59,-4.36,96
BENM,12/14/2007,-3.596354,1.812696,-6.49,-.31,96
BENM,12/15/2007,-4.207292,.993232,-6.01,-2.6,96
BENM,12/16/2007,-4.985729,1.025419,-6.78,-2.97,96
BENM,12/17/2007,-5.251875,1.358829,-7.35,-3.41,96
BENM,12/18/2007,-6.091042,1.028542,-8.11,-4.5,96
BENM,12/19/2007,-7.69375,.752389,-8.92,-6.17,96
BENM,12/20/2007,-6.897396,1.599611,-9.57,-5.03,96
BENM,12/21/2007,-6.013333,.967563,-8.14,-4.17,96
BENM,12/22/2007,-6.128333,.844551,-8.33,-4.76,96
BENM,12/23/2007,-5.293229,.83197,-7.14,-3.86,96
BENM,12/24/2007,-6.370208,.917717,-8.07,-5.16,96
BENM,12/25/2007,-7.841979,.927515,-10.32,-6.19,96
BENM,12/26/2007,-10.498854,.396845,-11.11,-9.73,96
BENM,12/27/2007,-10.599063,.833083,-11.87,-8.43,96
BENM,12/28/2007,-8.61625,1.544706,-12.25,-6.39,96
BENM,12/29/2007,-8.97625,.499927,-9.96,-7.26,96
BENM,12/30/2007,-8.277604,1.365116,-10.32,-5.6,96
BENM,12/31/2007,-9.044063,.695575,-10.44,-7.91,96
BENM,01/01/2008,-10.721146,.837489,-12.29,-8.87,96
BENM,01/02/2008,-11.102083,1.450566,-13.41,-9.37,96
BENM,01/03/2008,-9.364063,1.272361,-11.95,-7.61,96
BENM,01/04/2008,-9.955938,.715815,-11.15,-8.71,96
BENM,01/05/2008,-8.824896,1.150793,-10.97,-7.33,96
BENM,01/06/2008,-7.234063,.790184,-8.42,-6.17,96
BENM,01/07/2008,-8.021354,.819926,-9.41,-6.01,96
BENM,01/08/2008,-8.356563,1.380574,-11.2,-5.98,96
BENM,01/09/2008,-6.980625,.70478,-7.84,-5.55,96
BENM,01/10/2008,-5.268854,1.344524,-7.42,-3.65,96
BENM,01/11/2008,-3.364896,1.427723,-5.86,-.94,96
BENM,01/12/2008,-2.559375,.647482,-3.66,-1.5,96
BENM,01/13/2008,-5.426875,1.304956,-7.79,-2.2,96
BENM,01/14/2008,-7.059583,.93112,-8.82,-5.57,96
BENM,01/15/2008,-8.439896,1.542736,-11.63,-6.18,96
BENM,01/16/2008,-4.579063,1.663357,-7.31,-2.38,96
BENM,01/17/2008,-1.682083,1.367334,-3.67,1.85,96
BENM,01/18/2008,-2.864896,1.203569,-5.34,-.79,96
BENM,01/19/2008,-4.0175,1.376616,-6.87,-1.77,96
BENM,01/20/2008,-5.463125,1.257051,-8.23,-3.59,96
BENM,01/21/2008,-6.405208,1.287789,-8.63,-4.11,96
BENM,01/22/2008,-8.240938,1.440661,-10.8,-5.92,96
BENM,01/23/2008,-9.515729,1.603458,-12.63,-7.34,96
BENM,01/24/2008,-9.271458,.836485,-11.07,-7.84,96
BENM,01/25/2008,-8.264583,1.482064,-10.61,-6.03,96
BENM,01/26/2008,-9.206667,.890459,-10.51,-6.95,96
BENM,01/27/2008,-10.7375,.6795,-12.56,-9.81,96
BENM,01/28/2008,-12.671667,.97987,-14.53,-11.23,96
BENM,01/29/2008,-11.448842,1.548082,-14.69,-9.36,95
BENM,01/30/2008,-12.125,1.631781,-15.49,-9.53,96
BENM,01/31/2008,-11.904688,1.2638,-13.57,-9.25,96
BENM,02/01/2008,-12.746875,1.286796,-15.01,-10.25,96
BENM,02/02/2008,-14.245521,1.170002,-16.38,-12.11,96
BENM,02/03/2008,-14.806875,1.570953,-17.71,-12.21,96
BENM,02/04/2008,-14.533125,1.24806,-16.49,-12.7,96
BENM,02/05/2008,-13.445208,2.136389,-17.64,-11.17,96
BENM,02/06/2008,-13.894688,1.286083,-16.23,-12.1,96
BENM,02/07/2008,-16.106875,.695017,-17.09,-14.7,96
BENM,02/08/2008,-15.673854,1.996918,-19.23,-12.72,96
BENM,02/09/2008,-15.360521,1.119274,-16.83,-12.77,96
BENM,02/10/2008,-16.876354,1.477129,-19.21,-14.08,96
BENM,02/11/2008,-19.020417,1.788213,-22.61,-16.61,96
BENM,02/12/2008,-18.860521,2.323295,-22.87,-15.89,96
BENM,02/13/2008,-20.416667,1.550653,-23.44,-17.99,96
BENM,02/14/2008,-20.134063,2.190753,-23.68,-16.27,96
BENM,02/15/2008,-19.720833,2.753318,-24.04,-15.93,96
BENM,02/16/2008,-19.719167,1.369423,-22.28,-17.79,96
BENM,02/17/2008,-20.812604,2.26587,-24.82,-17.97,96
BENM,02/18/2008,-19.672917,2.77915,-24.33,-16.77,96
BENM,02/19/2008,-18.920313,1.216769,-20.91,-16.56,96
BENM,02/20/2008,-20.129688,1.984373,-23.9,-17.36,96
BENM,02/21/2008,-17.568229,1.955197,-20.34,-14.95,96
BENM,02/22/2008,-15.465625,.944368,-17.76,-13.98,96
BENM,02/23/2008,-13.302396,3.340659,-17.98,-9.41,96
BENM,02/24/2008,-11.119583,.819534,-12.86,-9.28,96
BENM,02/25/2008,-11.008021,1.111061,-13.66,-9.3,96
BENM,02/26/2008,-11.718125,1.48742,-14.12,-9.31,96
BENM,02/27/2008,-12.805104,2.241663,-16.46,-9.13,96
BENM,02/28/2008,-17.624583,1.354448,-20.43,-14.88,96
BENM,02/29/2008,-19.189792,.823064,-20.99,-17.92,96
BENM,03/01/2008,-18.201042,1.531023,-20.15,-15.8,96
BENM,03/02/2008,-17.837083,1.408483,-20.94,-15.69,96
BENM,03/03/2008,-13.257083,3.049195,-19.99,-9.85,96
BENM,03/04/2008,-13.967604,2.199234,-18.69,-10.32,96
BENM,03/05/2008,-14.817813,1.926412,-18.22,-10.95,96
BENM,03/06/2008,-17.539583,1.225098,-19.34,-15.18,96
BENM,03/07/2008,-16.737292,1.957909,-19.72,-13.43,96
BENM,03/08/2008,-20.014688,1.754206,-23.41,-17.32,96
BENM,03/09/2008,-17.944792,2.560167,-22.38,-13.35,96
BENM,03/10/2008,-17.623229,2.431172,-21.01,-12.64,96
BENM,03/11/2008,-21.208542,.760213,-23.13,-19.66,96
BENM,03/12/2008,-21.869792,2.093184,-24.53,-16.5,96
BENM,03/13/2008,-24.730625,2.125849,-28.35,-21.21,96
BENM,03/14/2008,-26.090521,2.867001,-29.93,-16.83,96
BENM,03/15/2008,-29.152604,2.859173,-32.34,-20.02,96
BENM,03/16/2008,-30.405313,3.149353,-34.31,-22.24,96
BENM,03/17/2008,-30.392604,1.780932,-33.65,-25.69,96
BENM,03/18/2008,-32.725417,2.424827,-35.63,-25.79,96
BENM,03/19/2008,-23.838229,2.362649,-31.67,-22.1,96
BENM,03/20/2008,-23.945313,.825174,-26.18,-22.51,96
BENM,03/21/2008,-25.200208,2.739521,-29.32,-20.1,96
BENM,03/22/2008,-25.253958,3.3349,-31.49,-20.64,96
BENM,03/23/2008,-24.423646,6.692741,-32.23,-13.51,96
BENM,03/24/2008,-11.774063,1.371537,-14.74,-10.4,96
BENM,03/25/2008,-11.770521,3.663607,-19.96,-6.87,96
BENM,03/26/2008,-15.297292,4.41545,-21.92,-8.84,96
BENM,03/27/2008,-17.674063,3.500602,-23.91,-11.49,96
BENM,03/28/2008,-23.176563,2.06293,-27.04,-19.54,96
BENM,03/29/2008,-27.628438,1.685772,-31.51,-23.84,96
BENM,03/30/2008,-30.161146,1.368178,-33.21,-25.53,96
BENM,03/31/2008,-28.878958,1.724941,-31.39,-22.84,96
BENM,04/01/2008,-25.768125,2.084209,-30.27,-20.67,96
BENM,04/02/2008,-26.373542,1.733329,-29.51,-22.58,96
BENM,04/03/2008,-26.183542,2.035308,-31.13,-22.14,96
BENM,04/04/2008,-29.935729,1.709307,-33.16,-26.6,96
BENM,04/05/2008,-25.467917,1.708,-29.54,-21.94,96
BENM,04/06/2008,-22.239063,3.727089,-28.54,-16.26,96
BENM,04/07/2008,-19.387396,1.983294,-23.34,-16.57,96
BENM,04/08/2008,-24.435104,.873657,-26.46,-22.11,96
BENM,04/09/2008,-25.98125,1.480005,-28.38,-21.84,96
BENM,04/10/2008,-26.587396,1.281843,-28.52,-24.13,96
BENM,04/11/2008,-25.060729,1.2632,-27.21,-22.46,96
BENM,04/12/2008,-25.814479,1.941188,-29.91,-21.58,96
BENM,04/13/2008,-29.476042,1.093062,-31.58,-26.53,96
BENM,04/14/2008,-20.938438,5.375109,-28.81,-11.25,96
BENM,04/15/2008,-16.749583,1.052182,-19.26,-14.35,96
BENM,04/16/2008,-20.228229,1.638748,-23.06,-15.45,96
BENM,04/17/2008,-21.457188,4.200626,-27.31,-15.11,96
BENM,04/18/2008,-26.454896,1.375993,-28.78,-24.55,96
BENM,04/19/2008,-29.699063,3.064114,-34.36,-25.21,96
BENM,04/20/2008,-32.501458,1.78233,-35.53,-29.12,96
BENM,04/21/2008,-28.911771,1.420287,-31.2,-25.97,96
BENM,04/22/2008,-32.861771,1.160833,-35.95,-29.32,96
BENM,04/23/2008,-32.034063,4.525647,-37.45,-21.77,96
BENM,04/24/2008,-23.369896,.761783,-25.11,-21.4,96
BENM,04/25/2008,-18.93,1.845746,-21.87,-15.63,96
BENM,04/26/2008,-14.344896,3.250289,-20.45,-10.78,96
BENM,04/27/2008,-19.045313,2.581599,-23.01,-14.41,96
BENM,04/28/2008,-22.12125,1.231638,-25.31,-19.76,96
BENM,04/29/2008,-22.747396,2.050117,-25.91,-19.69,96
BENM,04/30/2008,-22.795104,2.944425,-30.73,-18.74,96
BENM,05/01/2008,-26.430208,2.966513,-31.08,-21.51,96
BENM,05/02/2008,-24.42625,2.733615,-30.6,-19.97,96
BENM,05/03/2008,-26.429063,1.04817,-28.72,-22.66,96
BENM,05/04/2008,-14.775938,2.586149,-24.13,-11.52,96
BENM,05/05/2008,-20.656042,2.398905,-23.85,-15.19,96
BENM,05/06/2008,-18.852396,1.604546,-22.05,-14.98,96
BENM,05/07/2008,-21.760521,2.900983,-26.74,-17.99,96
BENM,05/08/2008,-27.283229,2.056327,-31.57,-23.64,96
BENM,05/09/2008,-32.898229,.798061,-34.6,-30.19,96
BENM,05/10/2008,-33.799271,.830653,-35.21,-30.77,96
BENM,05/11/2008,-27.896875,4.042123,-34.16,-21.6,96
BENM,05/12/2008,-28.088333,2.105074,-32.43,-23.67,96
BENM,05/13/2008,-31.70375,.927725,-33.1,-29.07,96
BENM,05/14/2008,-29.732917,1.601263,-32.58,-26.1,96
BENM,05/15/2008,-29.104688,2.087543,-33.15,-25.09,96
BENM,05/16/2008,-24.119063,1.216585,-25.76,-21.34,96
BENM,05/17/2008,-26.810625,1.438474,-29.79,-23.81,96
BENM,05/18/2008,-26.557813,3.067511,-31.36,-22.53,96
